Date,Adj Close,Close,High,Low,Open,Volume,tic,type
2020-02-03,73.77727508544922,74.12999725341797,74.31500244140625,72.83049774169922,73.0824966430664,71636000,GOOGL,stock
2020-02-04,71.92662048339844,72.27050018310547,73.36699676513672,71.10150146484375,72.72450256347656,95880000,GOOGL,stock
2020-02-05,71.9584732055664,72.30249786376953,73.22899627685547,71.48400115966797,73.18049621582031,36376000,GOOGL,stock
2020-02-06,73.44735717773438,73.79850006103516,74.0780029296875,72.52400207519531,72.5989990234375,37822000,GOOGL,stock
2020-02-07,73.60359954833984,73.95549774169922,74.26249694824219,73.27050018310547,73.36949920654297,28360000,GOOGL,stock
2020-02-10,75.07408142089844,75.43299865722656,75.44400024414062,73.76000213623047,73.86150360107422,38302000,GOOGL,stock
2020-02-11,75.14373779296875,75.50299835205078,76.49400329589844,75.27249908447266,75.66349792480469,34852000,GOOGL,stock
2020-02-12,75.57020568847656,75.93150329589844,76.01499938964844,75.43350219726562,75.79299926757812,31042000,GOOGL,stock
2020-02-13,75.30945587158203,75.66950225830078,76.29750061035156,75.19999694824219,75.5,22914000,GOOGL,stock
2020-02-14,75.57518005371094,75.9365005493164,76.00250244140625,75.27749633789062,75.72650146484375,23198000,GOOGL,stock
2020-02-18,75.61051177978516,75.97200012207031,76.52799987792969,75.55049896240234,75.71700286865234,25642000,GOOGL,stock
2020-02-19,75.8807144165039,76.24349975585938,76.53700256347656,76.04900360107422,76.36000061035156,22746000,GOOGL,stock
2020-02-20,75.48859405517578,75.84950256347656,76.35350036621094,75.21299743652344,75.95050048828125,25962000,GOOGL,stock
2020-02-21,73.82006072998047,74.1729965209961,75.54750061035156,73.92449951171875,75.22899627685547,42520000,GOOGL,stock
2020-02-24,70.65519714355469,70.99299621582031,71.81900024414062,70.3395004272461,71.15249633789062,49560000,GOOGL,stock
2020-02-25,68.98617553710938,69.31600189208984,71.84249877929688,69.02100372314453,71.55000305175781,51580000,GOOGL,stock
2020-02-26,69.19268798828125,69.52349853515625,70.68350219726562,68.82749938964844,69.7490005493164,49776000,GOOGL,stock
2020-02-27,65.43465423583984,65.74749755859375,68.47000122070312,65.71199798583984,67.95700073242188,62290000,GOOGL,stock
2020-02-28,66.64388275146484,66.9625015258789,67.12249755859375,63.410499572753906,63.71549987792969,80198000,GOOGL,stock
2020-03-02,68.98617553710938,69.31600189208984,69.37349700927734,66.26000213623047,67.56950378417969,55430000,GOOGL,stock
2020-03-03,66.56774139404297,66.88600158691406,70.40950012207031,66.46199798583984,69.88400268554688,56602000,GOOGL,stock
2020-03-04,68.75130462646484,69.08000183105469,69.13899993896484,66.8499984741211,67.947998046875,47598000,GOOGL,stock
2020-03-05,65.42520904541016,65.73799896240234,67.68150329589844,65.08200073242188,67.27749633789062,54380000,GOOGL,stock
2020-03-06,64.4787368774414,64.78700256347656,65.13749694824219,62.86050033569336,63.497501373291016,64640000,GOOGL,stock
2020-03-09,60.50025177001953,60.78950119018555,62.63650131225586,59.902000427246094,60.24800109863281,69252000,GOOGL,stock
2020-03-10,63.45512390136719,63.75849914550781,63.79249954223633,60.72549819946289,62.71950149536133,54872000,GOOGL,stock
2020-03-11,60.25691223144531,60.54499816894531,62.846500396728516,59.55699920654297,62.41350173950195,54732000,GOOGL,stock
2020-03-12,55.31304931640625,55.57749938964844,59.4375,55.423500061035156,56.13100051879883,94326000,GOOGL,stock
2020-03-13,60.42461395263672,60.7135009765625,60.720001220703125,55.614498138427734,58.7495002746582,79400000,GOOGL,stock
2020-03-16,53.39472198486328,53.650001525878906,57.27349853515625,53.354000091552734,54.480499267578125,96520000,GOOGL,stock
2020-03-17,55.63700485229492,55.90299987792969,56.29999923706055,52.45500183105469,54.53200149536133,83194000,GOOGL,stock
2020-03-18,54.299896240234375,54.55950164794922,55.2495002746582,51.849998474121094,52.99700164794922,93044000,GOOGL,stock
2020-03-19,55.319026947021484,55.583499908447266,57.63050079345703,52.77750015258789,54.4109992980957,74064000,GOOGL,stock
2020-03-20,53.15636444091797,53.410499572753906,56.92399978637695,53.10499954223633,56.54499816894531,82878000,GOOGL,stock
2020-03-23,52.455711364746094,52.70650100708008,53.34550094604492,50.44350051879883,52.81850051879883,83672000,GOOGL,stock
2020-03-24,56.231658935546875,56.5004997253418,56.666500091552734,54.32149887084961,55.19900131225586,72468000,GOOGL,stock
2020-03-25,54.818912506103516,55.08100128173828,57.30849838256836,54.1505012512207,56.229000091552734,90324000,GOOGL,stock
2020-03-26,57.86933135986328,58.145999908447266,58.57400131225586,54.60150146484375,55.736000061035156,76562000,GOOGL,stock
2020-03-27,55.24885940551758,55.51300048828125,57.5525016784668,55.20000076293945,56.37350082397461,62794000,GOOGL,stock
2020-03-30,57.04277801513672,57.31549835205078,57.54999923706055,54.92449951171875,56.63199996948242,58736000,GOOGL,stock
2020-03-31,57.8210563659668,58.09749984741211,58.66999816894531,56.83599853515625,57.436500549316406,65228000,GOOGL,stock
2020-04-01,54.842796325683594,55.10499954223633,56.47100067138672,54.67449951171875,56.20000076293945,51970000,GOOGL,stock
2020-04-02,55.585750579833984,55.85150146484375,56.13850021362305,54.65650177001953,55.0,56410000,GOOGL,stock
2020-04-03,54.37503433227539,54.6349983215332,55.93949890136719,53.75400161743164,55.73550033569336,51374000,GOOGL,stock
2020-04-06,58.87800979614258,59.15950012207031,59.537498474121094,56.25,56.650001525878906,63320000,GOOGL,stock
2020-04-07,58.846656799316406,59.12799835205078,61.03900146484375,58.86249923706055,60.85049819946289,61620000,GOOGL,stock
2020-04-08,60.06283950805664,60.349998474121094,60.744998931884766,59.1974983215332,60.154998779296875,40334000,GOOGL,stock
2020-04-09,60.04144287109375,60.32849884033203,61.0994987487793,59.62099838256836,60.909000396728516,54028000,GOOGL,stock
2020-04-13,60.2325325012207,60.52050018310547,60.72600173950195,59.11650085449219,60.07500076293945,38702000,GOOGL,stock
2020-04-14,62.96049499511719,63.26150131225586,63.787498474121094,61.426998138427734,61.99850082397461,63358000,GOOGL,stock
2020-04-15,62.565879821777344,62.8650016784668,63.75550079345703,61.70000076293945,62.32550048828125,42236000,GOOGL,stock
2020-04-16,62.57234573364258,62.871498107910156,63.667999267578125,61.90999984741211,63.356998443603516,57896000,GOOGL,stock
2020-04-17,63.64570999145508,63.95000076293945,64.5,63.29999923706055,64.08499908447266,51050000,GOOGL,stock
2020-04-20,62.7574577331543,63.057498931884766,63.840999603271484,62.821998596191406,63.49449920654297,35292000,GOOGL,stock
2020-04-21,60.31961441040039,60.608001708984375,62.5,60.25,62.135501861572266,49648000,GOOGL,stock
2020-04-22,62.62111282348633,62.920501708984375,63.99399948120117,61.86000061035156,62.05550003051758,46296000,GOOGL,stock
2020-04-23,63.256072998046875,63.55849838256836,64.40750122070312,63.0265007019043,63.2869987487793,34202000,GOOGL,stock
2020-04-24,63.526283264160156,63.83000183105469,63.885501861572266,62.20000076293945,62.75,37402000,GOOGL,stock
2020-04-27,63.24064636230469,63.542999267578125,64.70500183105469,63.25299835205078,64.5999984741211,44186000,GOOGL,stock
2020-04-28,61.33625411987305,61.62950134277344,64.23799896240234,61.51900100708008,64.16000366210938,80700000,GOOGL,stock
2020-04-29,66.78968048095703,67.10900115966797,68.00749969482422,66.33650207519531,67.25,108358000,GOOGL,stock
2020-04-30,67.01460266113281,67.33499908447266,67.5,66.07499694824219,66.56800079345703,55842000,GOOGL,stock
2020-05-01,65.55259704589844,65.86599731445312,67.57150268554688,65.48300170898438,66.20449829101562,48872000,GOOGL,stock
2020-05-04,65.83026885986328,66.1449966430664,66.22350311279297,64.80049896240234,65.40650177001953,30806000,GOOGL,stock
2020-05-05,67.13005065917969,67.45099639892578,68.55049896240234,66.75150299072266,66.875,39666000,GOOGL,stock
2020-05-06,66.95140075683594,67.27149963378906,68.43450164794922,67.25650024414062,67.9000015258789,31732000,GOOGL,stock
2020-05-07,68.13822937011719,68.46399688720703,68.80000305175781,67.62699890136719,68.06549835205078,30652000,GOOGL,stock
2020-05-08,68.88764953613281,69.21700286865234,69.83200073242188,68.60050201416016,69.09100341796875,33326000,GOOGL,stock
2020-05-11,69.84556579589844,70.17949676513672,70.77649688720703,68.7750015258789,68.8395004272461,32718000,GOOGL,stock
2020-05-12,68.43183898925781,68.75900268554688,70.71649932861328,68.72550201416016,70.41100311279297,33918000,GOOGL,stock
2020-05-13,67.09571838378906,67.41649627685547,69.2665023803711,66.40049743652344,68.80799865722656,40368000,GOOGL,stock
2020-05-14,67.52018737792969,67.84300231933594,67.86849975585938,66.16500091552734,66.6760025024414,36660000,GOOGL,stock
2020-05-15,68.32633209228516,68.65299987792969,68.72899627685547,66.94999694824219,67.41300201416016,41544000,GOOGL,stock
2020-05-18,68.92945861816406,69.25900268554688,69.63800048828125,67.70999908447266,68.0790023803711,47094000,GOOGL,stock
2020-05-19,68.39302062988281,68.72000122070312,69.62449645996094,68.68800354003906,69.27400207519531,31586000,GOOGL,stock
2020-05-20,70.12274932861328,70.45800018310547,70.60150146484375,69.37100219726562,69.45800018310547,38262000,GOOGL,stock
2020-05-21,70.00282287597656,70.3375015258789,70.822998046875,69.71949768066406,70.54949951171875,30894000,GOOGL,stock
2020-05-22,70.32577514648438,70.66200256347656,70.8499984741211,69.79750061035156,70.19499969482422,28544000,GOOGL,stock
2020-05-26,70.7303466796875,71.06849670410156,72.25550079345703,70.97000122070312,72.0979995727539,44590000,GOOGL,stock
2020-05-27,70.67610168457031,71.01399993896484,71.26750183105469,69.7300033569336,71.0,31684000,GOOGL,stock
2020-05-28,70.5745849609375,70.91200256347656,72.2229995727539,69.9540023803711,70.0,35170000,GOOGL,stock
2020-05-29,71.33495330810547,71.6760025024414,71.83650207519531,70.79900360107422,71.02149963378906,37044000,GOOGL,stock
2020-06-01,71.4021224975586,71.74349975585938,72.0790023803711,71.11399841308594,71.28500366210938,25162000,GOOGL,stock
2020-06-02,71.77236938476562,72.1155014038086,72.1500015258789,71.08049774169922,71.75,23442000,GOOGL,stock
2020-06-03,71.6200942993164,71.9625015258789,72.45050048828125,71.58100128173828,72.13500213623047,27732000,GOOGL,stock
2020-06-04,70.3785171508789,70.71499633789062,72.06600189208984,70.30049896240234,71.83899688720703,26982000,GOOGL,stock
2020-06-05,71.65840911865234,72.0009994506836,72.31500244140625,70.38099670410156,70.78199768066406,42642000,GOOGL,stock
2020-06-08,72.05750274658203,72.4020004272461,72.44999694824219,71.2239990234375,71.31400299072266,33878000,GOOGL,stock
2020-06-09,72.25852966308594,72.60399627685547,73.38999938964844,72.11799621582031,72.26200103759766,33624000,GOOGL,stock
2020-06-10,72.88652801513672,73.23500061035156,73.63849639892578,72.71800231933594,73.07550048828125,31762000,GOOGL,stock
2020-06-11,69.761474609375,70.09500122070312,72.58000183105469,69.92050170898438,72.05149841308594,47144000,GOOGL,stock
2020-06-12,70.30985260009766,70.64600372314453,71.72550201416016,69.29000091552734,71.29299926757812,36676000,GOOGL,stock
2020-06-15,70.69898986816406,71.03700256347656,71.25,69.36000061035156,69.47450256347656,30468000,GOOGL,stock
2020-06-16,71.9793701171875,72.32350158691406,72.8584976196289,71.44950103759766,72.44999694824219,30648000,GOOGL,stock
2020-06-17,72.28142547607422,72.62699890136719,73.11000061035156,71.75650024414062,72.64700317382812,30610000,GOOGL,stock
2020-06-18,71.36480712890625,71.70600128173828,72.64849853515625,71.31199645996094,72.49250030517578,34862000,GOOGL,stock
2020-06-19,70.89305877685547,71.23200225830078,72.2249984741211,70.94999694824219,72.0,52784000,GOOGL,stock
2020-06-22,72.1878662109375,72.53299713134766,72.54750061035156,70.95950317382812,71.25050354003906,29442000,GOOGL,stock
2020-06-23,72.85070037841797,73.1989974975586,73.76000213623047,72.25,72.5999984741211,37752000,GOOGL,stock
2020-06-24,71.29415130615234,71.63500213623047,73.78949737548828,71.5,73.16400146484375,31592000,GOOGL,stock
2020-06-25,71.71215057373047,72.05500030517578,72.11599731445312,70.97699737548828,71.56099700927734,23958000,GOOGL,stock
2020-06-26,67.80284118652344,68.12699890136719,71.85099792480469,67.75,71.63150024414062,97640000,GOOGL,stock
2020-06-29,69.5261001586914,69.8584976196289,69.9000015258789,67.5824966430664,68.01699829101562,45074000,GOOGL,stock
2020-06-30,70.56513214111328,70.90249633789062,71.19999694824219,69.34649658203125,69.84400177001953,40286000,GOOGL,stock
2020-07-01,71.7569351196289,72.0999984741211,72.42400360107422,70.70899963378906,70.95850372314453,42182000,GOOGL,stock
2020-07-02,73.14678955078125,73.49649810791016,74.4260025024414,72.55349731445312,72.59200286865234,57218000,GOOGL,stock
2020-07-06,74.62571716308594,74.98249816894531,75.5,73.8489990234375,74.40750122070312,44712000,GOOGL,stock
2020-07-07,74.14153289794922,74.49600219726562,76.06600189208984,74.48500061035156,74.80650329589844,42364000,GOOGL,stock
2020-07-08,74.82228088378906,75.18000030517578,75.55850219726562,74.61499786376953,75.04000091552734,31766000,GOOGL,stock
2020-07-09,75.57170104980469,75.93299865722656,76.45700073242188,74.77950286865234,75.49649810791016,41836000,GOOGL,stock
2020-07-10,76.5843505859375,76.95050048828125,77.06700134277344,75.03600311279297,75.6624984741211,35918000,GOOGL,stock
2020-07-13,75.2517318725586,75.61150360107422,78.81800079345703,75.3280029296875,77.49700164794922,42954000,GOOGL,stock
2020-07-14,75.6811752319336,76.04299926757812,76.13999938964844,74.29650115966797,74.6395034790039,38108000,GOOGL,stock
2020-07-15,75.48311614990234,75.84400177001953,76.81649780273438,74.8915023803711,76.1614990234375,31026000,GOOGL,stock
2020-07-16,75.38558959960938,75.74600219726562,75.79550170898438,74.41349792480469,75.07499694824219,26484000,GOOGL,stock
2020-07-17,75.48162841796875,75.84249877929688,76.17150115966797,74.90499877929688,75.84549713134766,34264000,GOOGL,stock
2020-07-20,77.8199462890625,78.19200134277344,78.45050048828125,75.13500213623047,75.75,30166000,GOOGL,stock
2020-07-21,77.42581939697266,77.7959976196289,79.35250091552734,77.63099670410156,79.25150299072266,27486000,GOOGL,stock
2020-07-22,77.87020874023438,78.24250030517578,78.3489990234375,77.1614990234375,77.7854995727539,24482000,GOOGL,stock
2020-07-23,75.47664642333984,75.8375015258789,78.51750183105469,75.42949676513672,78.29650115966797,33910000,GOOGL,stock
2020-07-24,75.05168914794922,75.4104995727539,75.77149963378906,74.37950134277344,74.95950317382812,29902000,GOOGL,stock
2020-07-27,76.10762786865234,76.47149658203125,76.87799835205078,75.61650085449219,75.66300201416016,27124000,GOOGL,stock
2020-07-28,74.82476806640625,75.18250274658203,76.30049896240234,75.0260009765625,76.25,30910000,GOOGL,stock
2020-07-29,75.81304168701172,76.17549896240234,76.66649627685547,75.15049743652344,75.25,22676000,GOOGL,stock
2020-07-30,76.5525131225586,76.91850280761719,77.04450225830078,74.75849914550781,74.89849853515625,36042000,GOOGL,stock
2020-07-31,74.04351043701172,74.39749908447266,75.2509994506836,72.69999694824219,74.85250091552734,91468000,GOOGL,stock
2020-08-03,73.78524780273438,74.13800048828125,74.8864974975586,73.58599853515625,74.55000305175781,45482000,GOOGL,stock
2020-08-04,73.31449127197266,73.66500091552734,74.65550231933594,73.20149993896484,74.33550262451172,37212000,GOOGL,stock
2020-08-05,73.60260009765625,73.95449829101562,74.5,73.56099700927734,73.84100341796875,29134000,GOOGL,stock
2020-08-06,74.88945007324219,75.24749755859375,75.3134994506836,73.59500122070312,73.80750274658203,33306000,GOOGL,stock
2020-08-07,74.56202697753906,74.91850280761719,76.00450134277344,74.3134994506836,75.4520034790039,27718000,GOOGL,stock
2020-08-10,74.4848861694336,74.84100341796875,75.35749816894531,73.87449645996094,74.54000091552734,20546000,GOOGL,stock
2020-08-11,73.67475891113281,74.0270004272461,75.52200317382812,73.90950012207031,74.69999694824219,31098000,GOOGL,stock
2020-08-12,75.00341033935547,75.36199951171875,75.58350372314453,74.25,74.35600280761719,22512000,GOOGL,stock
2020-08-13,75.47167205810547,75.8324966430664,76.84850311279297,75.4104995727539,75.4104995727539,22388000,GOOGL,stock
2020-08-14,74.87353515625,75.23149871826172,75.989501953125,74.94999694824219,75.68049621582031,21942000,GOOGL,stock
2020-08-17,75.4512710571289,75.81199645996094,76.18900299072266,75.25,75.79850006103516,19990000,GOOGL,stock
2020-08-18,77.41885375976562,77.78900146484375,77.86849975585938,76.08350372314453,76.30599975585938,28378000,GOOGL,stock
2020-08-19,76.8630142211914,77.23049926757812,78.44300079345703,77.0,77.62449645996094,30472000,GOOGL,stock
2020-08-20,78.43749237060547,78.8125,79.00849914550781,76.7229995727539,76.99849700927734,26382000,GOOGL,stock
2020-08-21,78.4036636352539,78.77850341796875,79.59400177001953,78.1155014038086,78.58999633789062,34838000,GOOGL,stock
2020-08-24,78.88037109375,79.25749969482422,80.43900299072266,78.75199890136719,79.62349700927734,25638000,GOOGL,stock
2020-08-25,79.91045379638672,80.2925033569336,80.44400024414062,78.89399719238281,79.00499725341797,25150000,GOOGL,stock
2020-08-26,81.81534576416016,82.20649719238281,82.6395034790039,80.04900360107422,80.31500244140625,52188000,GOOGL,stock
2020-08-27,81.03855895996094,81.4260025024414,82.39949798583984,80.94049835205078,82.33049774169922,31350000,GOOGL,stock
2020-08-28,81.58146667480469,81.97149658203125,82.06749725341797,81.28050231933594,81.47350311279297,22418000,GOOGL,stock
2020-08-31,81.08882141113281,81.47650146484375,82.2249984741211,81.2665023803711,82.17849731445312,26422000,GOOGL,stock
2020-09-01,82.3602294921875,82.75399780273438,82.96099853515625,81.47650146484375,81.60800170898438,22652000,GOOGL,stock
2020-09-02,85.4609146118164,85.86949920654297,86.30500030517578,83.0094985961914,83.40049743652344,49522000,GOOGL,stock
2020-09-03,81.08782196044922,81.47550201416016,85.0,80.385498046875,84.97599792480469,63726000,GOOGL,stock
2020-09-04,78.68431854248047,79.06050109863281,81.74949645996094,76.89849853515625,80.44999694824219,55850000,GOOGL,stock
2020-09-08,75.8175277709961,76.18000030517578,77.77749633789062,75.82499694824219,76.25,54032000,GOOGL,stock
2020-09-09,76.993408203125,77.36150360107422,77.93599700927734,76.25849914550781,77.44499969482422,39242000,GOOGL,stock
2020-09-10,75.93943786621094,76.30249786376953,78.68299865722656,76.0,77.50900268554688,33024000,GOOGL,stock
2020-09-11,75.42738342285156,75.78800201416016,76.93499755859375,74.6510009765625,76.40750122070312,30706000,GOOGL,stock
2020-09-14,75.08252716064453,75.44149780273438,77.8499984741211,75.25550079345703,76.5824966430664,42660000,GOOGL,stock
2020-09-15,76.3907699584961,76.75599670410156,77.54949951171875,76.1050033569336,76.39450073242188,23042000,GOOGL,stock
2020-09-16,75.24475860595703,75.60449981689453,77.71849822998047,75.57949829101562,77.1240005493164,22128000,GOOGL,stock
2020-09-17,73.99821472167969,74.35199737548828,74.93299865722656,73.12300109863281,74.29049682617188,40008000,GOOGL,stock
2020-09-18,72.20927429199219,72.55449676513672,74.76000213623047,71.58100128173828,74.41500091552734,63056000,GOOGL,stock
2020-09-21,71.16676330566406,71.50700378417969,72.00299835205078,70.13400268554688,71.58100128173828,56908000,GOOGL,stock
2020-09-22,72.64369201660156,72.99099731445312,73.19850158691406,71.4749984741211,72.51599884033203,33950000,GOOGL,stock
2020-09-23,70.13419342041016,70.46949768066406,72.65399932861328,70.13400268554688,72.60449981689453,37726000,GOOGL,stock
2020-09-24,70.80448913574219,71.14299774169922,71.89949798583984,70.10749816894531,70.13400268554688,34552000,GOOGL,stock
2020-09-25,71.61063385009766,71.9530029296875,72.2969970703125,70.38400268554688,71.25250244140625,30326000,GOOGL,stock
2020-09-28,72.58596801757812,72.93299865722656,73.64949798583984,72.31400299072266,73.59950256347656,30784000,GOOGL,stock
2020-09-29,72.95222473144531,73.3010025024414,73.5999984741211,72.69999694824219,73.19550323486328,31816000,GOOGL,stock
2020-09-30,72.93132019042969,73.27999877929688,74.30999755859375,72.78800201416016,73.0469970703125,40924000,GOOGL,stock
2020-10-01,74.04100799560547,74.3949966430664,74.75350189208984,73.83999633789062,74.18299865722656,32884000,GOOGL,stock
2020-10-02,72.4336929321289,72.77999877929688,73.95149993896484,72.36750030517578,72.98149871826172,31222000,GOOGL,stock
2020-10-05,73.7887191772461,74.1415023803711,74.23500061035156,73.00450134277344,73.13249969482422,21602000,GOOGL,stock
2020-10-06,72.2057876586914,72.5510025024414,74.22599792480469,72.25050354003906,73.7750015258789,26096000,GOOGL,stock
2020-10-07,72.60986328125,72.95700073242188,73.44850158691406,71.6614990234375,72.96549987792969,36108000,GOOGL,stock
2020-10-08,73.81858825683594,74.17150115966797,74.40149688720703,73.27249908447266,73.27249908447266,26076000,GOOGL,stock
2020-10-09,75.16314697265625,75.52249908447266,75.59249877929688,74.3499984741211,74.64299774169922,32966000,GOOGL,stock
2020-10-12,77.85726165771484,78.22949981689453,79.4209976196289,76.46499633789062,76.9000015258789,55344000,GOOGL,stock
2020-10-13,77.98067474365234,78.35350036621094,79.25800323486328,77.93150329589844,78.85050201416016,39072000,GOOGL,stock
2020-10-14,77.80004119873047,78.1719970703125,79.19249725341797,77.29499816894531,78.7300033569336,33174000,GOOGL,stock
2020-10-15,77.4034423828125,77.77349853515625,78.56999969482422,77.05650329589844,77.2249984741211,31210000,GOOGL,stock
2020-10-16,78.01203155517578,78.38500213623047,78.885498046875,77.88300323486328,78.09149932861328,34194000,GOOGL,stock
2020-10-19,76.13350677490234,76.49749755859375,79.19650268554688,76.14600372314453,78.79650115966797,29734000,GOOGL,stock
2020-10-20,77.18498992919922,77.55400085449219,78.69200134277344,76.0250015258789,76.15550231933594,41670000,GOOGL,stock
2020-10-21,78.92217254638672,79.29949951171875,80.75700378417969,78.35700225830078,78.49250030517578,60322000,GOOGL,stock
2020-10-22,79.95075988769531,80.33300018310547,80.6709976196289,78.8740005493164,79.25,30512000,GOOGL,stock
2020-10-23,81.260498046875,81.64900207519531,81.70600128173828,80.59549713134766,80.75250244140625,30548000,GOOGL,stock
2020-10-26,78.83758544921875,79.2145004272461,81.47899627685547,78.38899993896484,80.75,35826000,GOOGL,stock
2020-10-27,79.56360626220703,79.94400024414062,80.0999984741211,78.84950256347656,79.44650268554688,25902000,GOOGL,stock
2020-10-28,75.1805648803711,75.54000091552734,77.69049835205078,75.42400360107422,77.50050354003906,45174000,GOOGL,stock
2020-10-29,77.47360229492188,77.84400177001953,79.43699645996094,75.82749938964844,75.85099792480469,55406000,GOOGL,stock
2020-10-30,80.4209976196289,80.80549621582031,84.06600189208984,80.07849884033203,83.37200164794922,99878000,GOOGL,stock
2020-11-02,80.82955932617188,81.21600341796875,82.91200256347656,80.71199798583984,81.177001953125,44228000,GOOGL,stock
2020-11-03,81.8914794921875,82.28299713134766,82.94999694824219,80.60549926757812,81.53800201416016,31432000,GOOGL,stock
2020-11-04,86.87714385986328,87.2925033569336,88.50150299072266,85.1500015258789,85.27899932861328,71342000,GOOGL,stock
2020-11-05,87.70568084716797,88.125,89.59100341796875,87.05149841308594,88.52249908447266,39758000,GOOGL,stock
2020-11-06,87.56784057617188,87.98650360107422,88.42500305175781,86.83399963378906,87.56700134277344,28622000,GOOGL,stock
2020-11-09,87.65193939208984,88.07099914550781,90.84449768066406,87.87750244140625,89.79900360107422,53440000,GOOGL,stock
2020-11-10,86.47257995605469,86.88600158691406,87.96900177001953,85.80599975585938,86.4885025024414,43022000,GOOGL,stock
2020-11-11,86.9458236694336,87.36150360107422,88.1449966430664,87.15299987792969,87.41999816894531,31838000,GOOGL,stock
2020-11-12,86.72636413574219,87.14099884033203,88.2490005493164,86.89849853515625,87.0999984741211,26474000,GOOGL,stock
2020-11-13,88.19136047363281,88.61299896240234,88.85649871826172,86.79900360107422,87.4000015258789,29744000,GOOGL,stock
2020-11-16,88.2794418334961,88.70149993896484,89.71700286865234,88.06649780273438,88.20700073242188,25468000,GOOGL,stock
2020-11-17,87.66388702392578,88.08300018310547,88.85700225830078,87.97450256347656,88.39299774169922,21314000,GOOGL,stock
2020-11-18,86.61788177490234,87.03199768066406,88.25,86.92849731445312,87.83200073242188,20108000,GOOGL,stock
2020-11-19,87.51011657714844,87.92849731445312,88.17449951171875,86.5009994506836,86.6614990234375,20106000,GOOGL,stock
2020-11-20,86.40589904785156,86.81900024414062,88.41799926757812,86.75,88.0999984741211,27694000,GOOGL,stock
2020-11-23,85.96699523925781,86.37799835205078,87.29949951171875,85.50900268554688,87.01100158691406,22530000,GOOGL,stock
2020-11-24,87.77535247802734,88.19499969482422,88.3239974975586,86.0364990234375,86.375,27984000,GOOGL,stock
2020-11-25,87.78678894042969,88.20649719238281,88.51899719238281,87.41799926757812,88.3905029296875,19600000,GOOGL,stock
2020-11-27,88.92584228515625,89.35099792480469,89.85050201416016,88.22699737548828,88.22699737548828,14790000,GOOGL,stock
2020-11-30,87.30260467529297,87.72000122070312,89.01699829101562,87.39199829101562,88.78250122070312,32418000,GOOGL,stock
2020-12-01,89.34086608886719,89.76799774169922,91.08599853515625,88.15149688720703,88.33300018310547,37350000,GOOGL,stock
2020-12-02,90.81432342529297,91.24849700927734,91.63700103759766,89.25849914550781,89.76799774169922,29424000,GOOGL,stock
2020-12-03,90.65857696533203,91.09200286865234,92.19149780273438,90.8499984741211,91.0270004272461,24728000,GOOGL,stock
2020-12-04,90.75411224365234,91.18800354003906,91.4749984741211,90.67949676513672,91.01100158691406,20544000,GOOGL,stock
2020-12-07,90.41921997070312,90.85150146484375,91.4645004272461,90.1520004272461,90.77749633789062,22288000,GOOGL,stock
2020-12-08,90.13556671142578,90.56649780273438,90.79850006103516,89.56400299072266,90.4260025024414,19936000,GOOGL,stock
2020-12-09,88.47003173828125,88.89299774169922,91.41850280761719,88.0999984741211,90.51799774169922,31728000,GOOGL,stock
2020-12-10,87.96195983886719,88.38249969482422,88.74949645996094,86.67649841308594,88.12999725341797,28688000,GOOGL,stock
2020-12-11,88.3177490234375,88.73999786376953,88.8655014038086,87.63700103759766,88.0,18628000,GOOGL,stock
2020-12-14,87.19611358642578,87.61299896240234,89.48999786376953,87.45649719238281,88.53600311279297,33050000,GOOGL,stock
2020-12-15,87.63501739501953,88.05400085449219,88.19999694824219,87.08350372314453,87.99299621582031,21352000,GOOGL,stock
2020-12-16,87.44143676757812,87.8594970703125,88.45549774169922,87.4530029296875,88.45549774169922,24676000,GOOGL,stock
2020-12-17,86.61141204833984,87.02549743652344,88.33550262451172,86.55750274658203,88.19650268554688,34880000,GOOGL,stock
2020-12-18,85.90030670166016,86.31099700927734,87.41799926757812,85.75,87.30850219726562,85256000,GOOGL,stock
2020-12-21,86.3153305053711,86.72799682617188,86.8499984741211,84.69999694824219,85.45649719238281,33974000,GOOGL,stock
2020-12-22,85.60173797607422,86.01100158691406,86.63050079345703,85.28900146484375,86.46649932861328,20370000,GOOGL,stock
2020-12-23,86.00033569335938,86.4114990234375,87.20549774169922,86.05999755859375,86.19650268554688,22974000,GOOGL,stock
2020-12-24,86.29542541503906,86.70800018310547,87.12049865722656,86.21749877929688,86.44999694824219,9312000,GOOGL,stock
2020-12-28,88.27595520019531,88.697998046875,89.3499984741211,87.09100341796875,87.24549865722656,27650000,GOOGL,stock
2020-12-29,87.46981048583984,87.88800048828125,89.42350006103516,87.75550079345703,89.36150360107422,19726000,GOOGL,stock
2020-12-30,86.39942932128906,86.8125,88.38800048828125,86.4000015258789,88.25,21026000,GOOGL,stock
2020-12-31,87.21503448486328,87.63200378417969,87.875,86.80449676513672,86.8635025024414,21070000,GOOGL,stock
2021-01-04,85.89584350585938,86.30650329589844,88.12449645996094,85.35700225830078,88.0,37324000,GOOGL,stock
2021-01-05,86.5885238647461,87.00250244140625,87.34149932861328,85.84500122070312,86.25450134277344,20360000,GOOGL,stock
2021-01-06,85.73410034179688,86.14399719238281,87.19850158691406,84.80500030517578,85.01300048828125,46588000,GOOGL,stock
